Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2013-06,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
2928c4135f0c8dbc10bf804026e07f80286b2a88ca23da8081109307554254f8,2013-06,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Bicycle theft,Investigation complete; no suspect identified,
a525c7053003d2c22000d8b1384f10c0c776a4be8518a32be4abb17a8a72618c,2013-06,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Bicycle theft,Court result unavailable,
fad253f0f92394d91738320080636877256d091115ad4b90a8b8b2e839ca78ba,2013-06,City of London Police,City of London Police,-0.092093,51.516922,On or near Basinghall Street,E01000002,City of London 001B,Bicycle theft,Investigation complete; no suspect identified,
ec43eb0fd847b2047456ea4b00827fdd88db4922e52c2c891c76d780701db8b0,2013-06,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Burglary,Investigation complete; no suspect identified,
aaf3cb5b50e9813383a3829f9716d5cf0625fcdac1dc5a899753e5b1316905a3,2013-06,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Criminal damage and arson,Investigation complete; no suspect identified,
8059e56560312d599cf63c512ec1919c38d9121770f55c142d5d24023db2f169,2013-06,City of London Police,City of London Police,-0.092093,51.516922,On or near Basinghall Street,E01000002,City of London 001B,Drugs,Offender given a drugs possession warning,
6f74bd890b6deee13a0a934562bd9234929ba104516b674d22957abfa3267033,2013-06,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
aced56285d2164a42b87c10eb0981c61a3b0547a6152fd726ad623a58178fe4c,2013-06,City of London Police,City of London Police,-0.093845,51.518462,On or near Park/Open Space,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
73e8b91afdf4c9e43e1a264376173f4fa4458efe91285eb7eda1a028d110c83a,2013-06,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
7f255a6a14ce76c60d39eb09fa1d381184524f33dd80772ce1a34dccd811991f,2013-06,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
ac902fa4ff7b2bcc77609aab60a6a281c85ff8626db524afc94d0fbe93d63527,2013-06,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
524e534f6591838f813f9725b76e32760c99a0231fe9e7436fc022b7bff3fcac,2013-06,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
7bed128bb2b425423389abc26091ab612725bab9bf2a150f0f8a85b60473cd88,2013-06,City of London Police,City of London Police,-0.094582,51.517376,On or near Parking Area,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
947cd5381c0de17b0d62a44bfe898345359ccf3aefad15eecffa5bbc9722a44e,2013-06,City of London Police,City of London Police,-0.092093,51.516922,On or near Basinghall Street,E01000002,City of London 001B,Other theft,Under investigation,
3b8af928b44455fdfa24665d6a0a32514fc5f5718c52a1e47ba6163e57656894,2013-06,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
5c798b4b7aeb25b8642280f08fb486b91f3b8ed0d09ad13d823cbbedaaf2428d,2013-06,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
b5ff952b7fb4c55601b93e09d55049c733cd4b6fc7213afba21a31ef638e46c7,2013-06,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Shoplifting,Investigation complete; no suspect identified,
c36d3ec0407cfe2053621ad187c29d000347cd6d8d59b3cb11c46617cef3f30c,2013-06,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Theft from the person,Investigation complete; no suspect identified,
18c03d525979e89beb8f0b14d95a435932c59f51a6d0d670c2b0293ab93253c5,2013-06,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Theft from the person,Investigation complete; no suspect identified,
7e7e4c41c50d094bd1d15451f3bb8db9359867c8ff48f2ebefb568f974963b5d,2013-06,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Vehicle crime,Investigation complete; no suspect identified,
a738c9caaff846471cd5297e0529566c09d08c76c075201ab6f88a93eb51e2ba,2013-06,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Vehicle crime,Investigation complete; no suspect identified,
6ddf4bae401d2253f33dbe319b833572ebfeffafeeb1a1f119c01402858901ad,2013-06,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Violence and sexual offences,Investigation complete; no suspect identified,
,2013-06,City of London Police,City of London Police,-0.094468,51.521853,On or near Golden Lane,E01000003,City of London 001C,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
1714341894238bda4122ef698300a02eb7ac576bd4c9e0aca3fb333244952fb3,2013-06,City of London Police,City of London Police,-0.095377,51.520789,On or near Bridgewater Street,E01000003,City of London 001C,Bicycle theft,Investigation complete; no suspect identified,
8b3877f5fd0b07d797fe1d476a11c6f0a4a331cfa618f79d61916195c053285e,2013-06,City of London Police,City of London Police,-0.094468,51.521853,On or near Golden Lane,E01000003,City of London 001C,Public order,Investigation complete; no suspect identified,
959883ecb78edb222bf3e646493559d2da61b5f7e575f376201c48b41c304d73,2013-06,City of London Police,City of London Police,-0.094468,51.521853,On or near Golden Lane,E01000003,City of London 001C,Public order,Defendant found not guilty,
,2013-06,City of London Police,City of London Police,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.074958,51.514151,On or near Aldgate High Street,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.074210,51.511711,On or near Portsoken Street,E01000005,City of London 001E,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.074958,51.514151,On or near Aldgate High Street,E01000005,City of London 001E,Anti-social behaviour,,
ca079bef3e57a01ccac2f56ecf8cbe37a3a51ddab3d72774b6b834ab565879b7,2013-06,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Bicycle theft,Investigation complete; no suspect identified,
da19b2e1c218a4264365a6c385a29671c2ccefd5ec60bc49331f5e2c369e128d,2013-06,City of London Police,City of London Police,-0.075844,51.511594,On or near Crosswall,E01000005,City of London 001E,Burglary,Court result unavailable,
a2537960190dbe2c168cec70b6e4dbbb11a742cf8378545a725f8eaf206c6347,2013-06,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Burglary,Court case unable to proceed,
f598bf805143e1e60f294efc53644ed9caa2b4e5a640dd5a7fd3b7b49b88ce8f,2013-06,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Criminal damage and arson,Investigation complete; no suspect identified,
ac271fd8b6b3d702ef3e973be3304d033cd3be6e6529ffa3a0efe03f32ef201d,2013-06,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
712c48509864753a506260730d27c0f98a1216fbf47c68b2e810ba2e02bc22f1,2013-06,City of London Police,City of London Police,-0.074958,51.514151,On or near Aldgate High Street,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
8241a3730eea7a82d41ba9c15e64dc33e405fedef3c633369ef30461facd4349,2013-06,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Other theft,Court result unavailable,
d9eaebe5a46a05e096c1eebe95bde541958c8b45e26682c21cb2a54731f0b552,2013-06,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
9170e5efd83be2811b690fdaa4826197944e7596b1a09cbd23a7d0464d285729,2013-06,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
7687a248c673bca82bd48a34c48639cfceae1bbf2c70eefd8453d7ccd5a3625c,2013-06,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other theft,Court result unavailable,
cf5af0e15ab21c40e9ef34222a9142dffbff02343f92854fcb51c1ca460d8570,2013-06,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
d0061e899a83ca27b4783867c47bd5955dc72dd5e48c534402a6052b1c5fc8ec,2013-06,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Public order,Investigation complete; no suspect identified,
d68a05697706d343d35c490fbb637a621b7b2a838f710e94e32f9630766a9668,2013-06,City of London Police,City of London Police,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Public order,Investigation complete; no suspect identified,
c994425b9c46c065e7c7f4b975a6942432edcb8a8a4165e9141e2ef3400d5dd3,2013-06,City of London Police,City of London Police,-0.073152,51.512206,On or near Mansell Street,E01000005,City of London 001E,Shoplifting,Investigation complete; no suspect identified,
f1c821935a4b7ecf3beb129fddb242485da843f37ac508e818854621b850a49d,2013-06,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Theft from the person,Investigation complete; no suspect identified,
b166fb0719e6ac2338b855957ceffb0412ec0871440369e811adaf40b0422b2c,2013-06,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Theft from the person,Under investigation,
54bc558dea2ceb96410a173384dac0847e92d8f69d7f032132fe4fb1f7348d6b,2013-06,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Theft from the person,Investigation complete; no suspect identified,
39da06a968673b629edfd7d442700dbaa4685cc12bd7fc9599456aa2cab54431,2013-06,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
23038c975bc3e4ea321a672793cb04ebc9091497d7ff39b116d97a23279b4d1d,2013-06,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Violence and sexual offences,Defendant found not guilty,
0214fe75509fbf5f6cec94b0a52411c735f4fc1192db74902b2367c34799b8ca,2013-06,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,Investigation complete; no suspect identified,
81cf82c74227f691069b6228290126cb563b1e121934f64905826529e261eaf2,2013-06,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Violence and sexual offences,Offender given a caution,
,2013-06,City of London Police,City of London Police,-0.084701,51.509320,On or near Lower Thames Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093500,51.511190,On or near Skinners Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.089582,51.511495,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.081938,51.513007,On or near Lime Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082066,51.516147,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093796,51.512391,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.100632,51.515739,On or near Warwick Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.101959,51.513297,On or near Carter Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.092040,51.515087,On or near Gresham Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.097213,51.511322,On or near Castle Baynard Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.089582,51.511495,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.078484,51.517680,On or near Catherine Wheel Alley,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093791,51.509414,On or near Southwark Bridge Road,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.086550,51.512651,On or near Birchin Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.083417,51.513148,On or near Whittington Avenue,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082066,51.516147,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093796,51.512391,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.101959,51.513297,On or near Carter Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.101959,51.513297,On or near Carter Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079195,51.513798,On or near Creechurch Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.079195,51.513798,On or near Creechurch Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-06,City of London Police,City of London Police,-0.101959,51.513297,On or near Carter Lane,E01032739,City of London 001F,Anti-social behaviour,,
ca517299753090fa701d8fd71454b991dcb13b66e227b023aec7dd6b2bb8ac98,2013-06,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
73978454c57081b364ce7b2324f22877092bea014e59fff07df2ddd1fd9f1c2f,2013-06,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
6f4214fb38aef0728af1369135969e568003082d420e8e8d24e1d26a9fe368ab,2013-06,City of London Police,City of London Police,-0.088473,51.518374,On or near Moor Place,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
b5ae0d4c08e52322295ca7a38c7639818f457baba1da01d0fadf372d672bfda8,2013-06,City of London Police,City of London Police,-0.081580,51.520510,On or near Pindar Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
af21e66cf0b9a75296985dbf22fb3b0df2a2755c9eaeb61fe9a997ccc8ef4c62,2013-06,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
92508cd4c3ba0c39d72be8e3b99773d295bd7e7a4d02fb79368a463122d85325,2013-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
0adba337f0ea906ccf72912412d0426d267428d6a3215138d71c8aa4df7933bb,2013-06,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
c874afa35d62ed2b970024bdbc674d1322750b2fd9d13bb40c2c32abb25094b4,2013-06,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
