Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
37118db1e05586c5e36d1b6115651f886c1cac5bf272fd0a02b4bd028df2e51f,2013-04,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified,
08fcd334872f556cb66a6071825f2aa1498127afaa5689c4639b6ed24310ba6b,2013-04,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified,
78f20cc40b25726ed47637d4c474011ab74af17bc1a334fa057a6b681d69afb1,2013-04,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified,
e04a925028e1cca651a59e5a0d29fb26ed64e30e51a68d1b131924b5177c0387,2013-04,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified,
a2f066d9e49595f405d53cb6d155d2446ca00eafc142a10aae91c34176a1fee9,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Criminal damage and arson,Investigation complete; no suspect identified,
5cafb43831f965e8e263ecdc9ff0ead519ea9fc77e67ffd4b8ad7a098cdea309,2013-04,City of London Police,City of London Police,-0.076113,51.511014,On or near Conference/Exhibition Centre,E01000005,City of London 001E,Criminal damage and arson,Investigation complete; no suspect identified,
76d16b97c002dee4a56a06f84abd063433061f9685d1eea7a8b3886ddb18f546,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Drugs,Offender fined,
72c3800f892821f73cbc1fdb937c4ece56e2eab41769477fa41362da7ebebd1e,2013-04,City of London Police,City of London Police,-0.076459,51.513061,On or near Further/Higher Educational Building,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
11a309545ca84c542fbb589dfcd3cfc566bc4dd4f6eb7cc29fcb013e14bba0c1,2013-04,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
a1f88bee861fd6b35ef456d7565c95daf4d5082b868c951c3b6c277035e24dae,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Court result unavailable,
fb676924390a918934a0681af39131dce26259cd9e1676af098bd80477050c46,2013-04,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
a91d3cd5ca8f34e2f4638b2cf574ed7091c6ec2d9bbf6c7e1b8ee5f98f52ea58,2013-04,City of London Police,City of London Police,-0.076113,51.511014,On or near Conference/Exhibition Centre,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
019c71bbc64943e3f15193158480e83d7618c4b8f7f67727424957ee52bfcc82,2013-04,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
53763408f62b2f2abcc454162ee49f70a5292d092918f24398edc160c33fc370,2013-04,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
a823faf5261c290498944d842c7f1b4ddc3c864c55dbf370da57bd5baba0c259,2013-04,City of London Police,City of London Police,-0.076459,51.513061,On or near Further/Higher Educational Building,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
b3adcad258a0363a947a6b130f22d28f3cb7209e265d9e369cc7ae9402f0c74d,2013-04,City of London Police,City of London Police,-0.075196,51.512609,On or near St Clare Street,E01000005,City of London 001E,Other theft,Court result unavailable,
33778663b9d1d1f08a2774211fd7d5470bb555e3c7a0969fcb422c6df4dc55a3,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
102cd98067c8081b90d1695c02668018e905783707e15c2930e62e5305148353,2013-04,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
f02a150a6b56d0dfc519bbd72747f0cdff7b9848fe6a16ba350cdf023b3c4aa9,2013-04,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Court result unavailable,
648b1634b6fb81447a23d7e0938e35b8e4c8cf2753a8152929cb074131bc0005,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Offender given a caution,
3d6d93bf510320425434a09f3a7a8a68359e4d51debd792004c640549283a3e2,2013-04,City of London Police,City of London Police,-0.078393,51.515728,On or near Clothier Street,E01000005,City of London 001E,Other theft,Court result unavailable,
c3b08195c7c5ff2a5cedf0c6563774438522372fbc162bea49668fe54ad1b7d2,2013-04,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
08ffdd94aefccef630f184b2fa6c85dd364311b9fb66b7d6d9354a391561a3a0,2013-04,City of London Police,City of London Police,-0.075196,51.512609,On or near St Clare Street,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
dcf442ccebd349483daa4136b21469eba84202b2e929a7895473f5bdc11a13f4,2013-04,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
59a5204f34c2bb799e707dbbc51402466972049c3636c2753ad2c6c60edb7437,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
786ec3aaab46f69ff217496ee78a5456487d87a1b41b9e0e411c3542fe63395e,2013-04,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
a6c8c62f91845780124050db0b100d84c90debea8b289ccecb707910e06416cc,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Other theft,Court result unavailable,
d6a8e93521d22fe38f102053499b9c232806820f69a7abb687ad81f3bb8a9505,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Public disorder and weapons,Offender given a caution,
616904361c68d4c0aa23164604f7227e4dfc1c49cd9b9d2e3f4de4570cf65366,2013-04,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Public disorder and weapons,Offender given penalty notice,
f0b7ef84171594840f8fd2b82a033f80f33f3db1ea69ce234dec03c0802bb260,2013-04,City of London Police,City of London Police,-0.073152,51.512206,On or near Mansell Street,E01000005,City of London 001E,Shoplifting,Investigation complete; no suspect identified,
32872be95b5a17de1fa65aa756d4e22b7aef4754fe88c38ddbb97d181d6031ae,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Shoplifting,Court result unavailable,
de12f90236e3ae62dcff1bf4a87c80a6b2b73dd10cd54f19876430f9c1bdfb31,2013-04,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
547f3bfcd76fcb41102bb7f39a1a1d9015c865c23f43fddbdb13e8313dc3ab68,2013-04,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
0378c17afc58998fffab3555a667d620a5ea1dfe1c0cc77938482bd97543f1f4,2013-04,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
c7bea2e0955421dcc9e647efe0e5f044eb99356775fdabcbd5479bd1a6e8c3fb,2013-04,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
8178806e3c4616ff28da238ba791dbdcacd9b0907e9d793a23e4275cf0cc5d05,2013-04,City of London Police,City of London Police,-0.073515,51.510414,On or near Parking Area,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
0d6d438d4b20675eb0292b34174dd29363563dd274a81182233f3b74a6e46b54,2013-04,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
100029324c12dfd6299491f48336cc2d2265df7a2c4df8ce381b0f0f00fba2bc,2013-04,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
82bee4ae08afdc81377e74d33447a4aa63d739fa68e0af963617b1776241fdce,2013-04,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Violent crime,Investigation complete; no suspect identified,
d732a72717d6aee65244e75ef11be8991a689664bec336c02d032e266e764806,2013-04,City of London Police,City of London Police,-0.075722,51.511053,On or near Crescent,E01000005,City of London 001E,Violent crime,Investigation complete; no suspect identified,
126a6822ef72db64da5ea67c0e331164c069c982fa428eaaaf949199755f6745,2013-04,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Violent crime,Court result unavailable,
2513b2daf6e7082499e887b845237614b7e47ca48f9a97dc7a79a52d9c1bb9b3,2013-04,City of London Police,City of London Police,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Other crime,Court case unable to proceed,
,2013-04,City of London Police,City of London Police,-0.092926,51.511477,On or near Queen Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.088393,51.511332,On or near Abchurch Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.100748,51.515031,On or near Warwick Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.090710,51.513132,On or near Queen Victoria Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.079195,51.513798,On or near Creechurch Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.101959,51.513297,On or near Carter Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.083506,51.509993,On or near St Mary At Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.089582,51.511495,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.083993,51.511440,On or near Philpot Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.097213,51.511322,On or near Castle Baynard Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.097213,51.511322,On or near Castle Baynard Street,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.094464,51.512959,On or near Watling Court,E01032739,City of London 001F,Anti-social behaviour,,
,2013-04,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Anti-social behaviour,,
ec959ac2a8bbfc88956b4ed3a9b95c736279f63739928aae855ba76798558841,2013-04,City of London Police,City of London Police,-0.084621,51.510200,On or near Botolph Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
a5f1bcfb786699585bc1c1f350d09a3f8283ffc77f9be768e5a5803fb5a92b1a,2013-04,City of London Police,City of London Police,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
13c9fc83df4b3ab8f14d42769952c4f1b608991c68fc3d77e6c88671917684e3,2013-04,City of London Police,City of London Police,-0.091108,51.511529,On or near Cloak Lane,E01032739,City of London 001F,Burglary,Offender sent to prison,
4c797492859f430551c367e3ea614d1da465b7ba7be6ef69ddc99148cd078ab3,2013-04,City of London Police,City of London Police,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
911547d780fc69a6105e80eb9287a29d281a99c4f22d1e4529eb63e1371370cc,2013-04,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
5efbd79ac55cb303bb3459d5003fed7906302107255e134d0567d91fe6477cf9,2013-04,City of London Police,City of London Police,-0.087666,51.511122,On or near Cannon Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
49324e164e36e8f4f0503c1a1775fae99e8643255fa97bb0b920761f873b1505,2013-04,City of London Police,City of London Police,-0.096385,51.510787,On or near Gardners Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
2ce04736bbb4c5c02f172980c11152d058079d37e6f393f4fad8e4675ddf5c4a,2013-04,City of London Police,City of London Police,-0.088233,51.515484,On or near Tokenhouse Yard,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
c8a7b148dee1a34004faa64a281d0f61ab8985e5352778196c6b38f809e05a3d,2013-04,City of London Police,City of London Police,-0.091108,51.511529,On or near Cloak Lane,E01032739,City of London 001F,Burglary,Defendant found not guilty,
a6b83cf562d901d275e8a954e6bb3c31eae95f106a3d0c90f95ff3972f52e0bc,2013-04,City of London Police,City of London Police,-0.084768,51.512882,On or near Corbet Court,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
ad1751739d5febdcb830254fb0b61eecc237aac364c6e6524fd252651ad47798,2013-04,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Burglary,Offender sent to prison,
6298a44ff9e0783ad30dcd23ad5cddc645fdaa371ea5a1ff4600bb60a76a45b2,2013-04,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
47ca82d978e2ac65de0dcf39ef6605592e0152a2a7c7a887d1e9054cb702adaf,2013-04,City of London Police,City of London Police,-0.092040,51.515087,On or near Gresham Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
771de19d7b541cbf7eff4bebd4bed65921133a8c8e050f1dffc350343f54fdaf,2013-04,City of London Police,City of London Police,-0.101452,51.512650,On or near St Andrew'S Hill,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
687a1a887dfd78645daec4bdbb8b82a980337bb951c8e1a7f49d69ab7cdd25a1,2013-04,City of London Police,City of London Police,-0.079195,51.513798,On or near Creechurch Lane,E01032739,City of London 001F,Burglary,Offender sent to prison,
1953201fe052e564f0948a734530d3ca98df94eae29b8e1df9a5129df4f461b2,2013-04,City of London Police,City of London Police,-0.078665,51.509950,On or near Muscovy Street,E01032739,City of London 001F,Burglary,Offender sent to prison,
255298b3bb0ed90c629c526de4b19e9ecfc6b743af4c13d423b51eefa614f934,2013-04,City of London Police,City of London Police,-0.084621,51.510200,On or near Botolph Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
